IDCIDADE,NOME,UF
4487,Morro da Fumaça,SC
4488,Morro Grande,SC
4489,Navegantes,SC
4490,Nova Erechim,SC
4491,Nova Itaberaba,SC
4492,Nova Trento,SC
4493,Nova Veneza,SC
4494,Novo Horizonte,SC
4495,Orleans,SC
4496,Otacílio Costa,SC
4497,Ouro,SC
4498,Ouro Verde,SC
4499,Paial,SC
4500,Painel,SC
4501,Palhoça,SC
4502,Palma Sola,SC
4503,Palmeira,SC
4504,Palmitos,SC
4505,Papanduva,SC
4506,Paraíso,SC
4507,Passo de Torres,SC
4508,Passos Maia,SC
4509,Paulo Lopes,SC
4510,Pedras Grandes,SC
4511,Penha,SC
4512,Peritiba,SC
4513,Petrolândia,SC
4514,Balneário Piçarras,SC
4515,Pinhalzinho,SC
4516,Pinheiro Preto,SC
4517,Piratuba,SC
4518,Planalto Alegre,SC
4519,Pomerode,SC
4520,Ponte Alta,SC
4521,Ponte Alta do Norte,SC
4522,Ponte Serrada,SC
4523,Porto Belo,SC
4524,Porto União,SC
4525,Pouso Redondo,SC
4526,Praia Grande,SC
4527,Presidente Castello Branco,SC
4528,Presidente Getúlio,SC
4529,Presidente Nereu,SC
4530,Princesa,SC
4531,Quilombo,SC
4532,Rancho Queimado,SC
4533,Rio das Antas,SC
4534,Rio do Campo,SC
4535,Rio do Oeste,SC
4536,Rio dos Cedros,SC
4537,Rio do Sul,SC
4538,Rio Fortuna,SC
4539,Rio Negrinho,SC
4540,Rio Rufino,SC
4541,Riqueza,SC
4542,Rodeio,SC
4543,Romelândia,SC
4544,Salete,SC
4545,Saltinho,SC
4546,Salto Veloso,SC
4547,Sangão,SC
4548,Santa Cecília,SC
4549,Santa Helena,SC
4550,Santa Rosa de Lima,SC
4551,Santa Rosa do Sul,SC
4552,Santa Terezinha,SC
4553,Santa Terezinha do Progresso,SC
4554,Santiago do Sul,SC
4555,Santo Amaro da Imperatriz,SC
4556,São Bernardino,SC
4557,São Bento do Sul,SC
4558,São Bonifácio,SC
4559,São Carlos,SC
4560,São Cristovão do Sul,SC
4561,São Domingos,SC
4562,São Francisco do Sul,SC
4563,São João do Oeste,SC
4564,São João Batista,SC
4565,São João do Itaperiú,SC
4566,São João do Sul,SC
4567,São Joaquim,SC
4568,São José,SC
4569,São José do Cedro,SC
4570,São José do Cerrito,SC
4571,São Lourenço do Oeste,SC
4572,São Ludgero,SC
4573,São Martinho,SC
4574,São Miguel da Boa Vista,SC
4575,São Miguel do Oeste,SC
4576,São Pedro de Alcântara,SC
4577,Saudades,SC
4578,Schroeder,SC
4579,Seara,SC
4580,Serra Alta,SC
4581,Siderópolis,SC
4582,Sombrio,SC
4583,Sul Brasil,SC
4584,Taió,SC
4585,Tangará,SC
4586,Tigrinhos,SC
4587,Tijucas,SC
4588,Timbé do Sul,SC
4589,Timbó,SC
4590,Timbó Grande,SC
4591,Três Barras,SC
4592,Treviso,SC
4593,Treze de Maio,SC
4594,Treze Tílias,SC
4595,Trombudo Central,SC
4596,Tubarão,SC
4597,Tunápolis,SC
4598,Turvo,SC
4599,União do Oeste,SC
4600,Urubici,SC
4601,Urupema,SC
4602,Urussanga,SC
4603,Vargeão,SC
4604,Vargem,SC
4605,Vargem Bonita,SC
4606,Vidal Ramos,SC
4607,Videira,SC
4608,Vitor Meireles,SC
4609,Witmarsum,SC
4610,Xanxerê,SC
4611,Xavantina,SC
4612,Xaxim,SC
4613,Zortéa,SC
4614,Aceguá,RS
4615,Água Santa,RS
4616,Agudo,RS
4617,Ajuricaba,RS
4618,Alecrim,RS
4619,Alegrete,RS
4620,Alegria,RS
4621,Almirante Tamandaré do Sul,RS
4622,Alpestre,RS
4623,Alto Alegre,RS
4624,Alto Feliz,RS
4625,Alvorada,RS
4626,Amaral Ferrador,RS
4627,Ametista do Sul,RS
4628,André da Rocha,RS
4629,Anta Gorda,RS
4630,Antônio Prado,RS
4631,Arambaré,RS
4632,Araricá,RS
4633,Aratiba,RS
4634,Arroio do Meio,RS
4635,Arroio do Sal,RS
4636,Arroio do Padre,RS
4637,Arroio dos Ratos,RS
4638,Arroio do Tigre,RS
4639,Arroio Grande,RS
4640,Arvorezinha,RS
4641,Augusto Pestana,RS
4642,Áurea,RS
4643,Bagé,RS
4644,Balneário Pinhal,RS
4645,Barão,RS
4646,Barão de Cotegipe,RS
4647,Barão do Triunfo,RS
4648,Barracão,RS
4649,Barra do Guarita,RS
4650,Barra do Quaraí,RS
4651,Barra do Ribeiro,RS
4652,Barra do Rio Azul,RS
4653,Barra Funda,RS
4654,Barros Cassal,RS
4655,Benjamin Constant do Sul,RS
4656,Bento Gonçalves,RS
4657,Boa Vista das Missões,RS
4658,Boa Vista do Buricá,RS
4659,Boa Vista do Cadeado,RS
4660,Boa Vista do Incra,RS
4661,Boa Vista do Sul,RS
4662,Bom Jesus,RS
4663,Bom Princípio,RS
4664,Bom Progresso,RS
4665,Bom Retiro do Sul,RS
4666,Boqueirão do Leão,RS
4667,Bossoroca,RS
4668,Bozano,RS
4669,Braga,RS
4670,Brochier,RS
4671,Butiá,RS
4672,Caçapava do Sul,RS
4673,Cacequi,RS
4674,Cachoeira do Sul,RS
4675,Cachoeirinha,RS
4676,Cacique Doble,RS
4677,Caibaté,RS
4678,Caiçara,RS
4679,Camaquã,RS
4680,Camargo,RS
4681,Cambará do Sul,RS
4682,Campestre da Serra,RS
4683,Campina das Missões,RS
4684,Campinas do Sul,RS
4685,Campo Bom,RS
4686,Campo Novo,RS
4687,Campos Borges,RS
4688,Candelária,RS
4689,Cândido Godói,RS
4690,Candiota,RS
4691,Canela,RS
4692,Canguçu,RS
4693,Canoas,RS
4694,Canudos do Vale,RS
4695,Capão Bonito do Sul,RS
4696,Capão da Canoa,RS
4697,Capão do Cipó,RS
4698,Capão do Leão,RS
4699,Capivari do Sul,RS
4700,Capela de Santana,RS
4701,Capitão,RS
4702,Carazinho,RS
4703,Caraá,RS
4704,Carlos Barbosa,RS
4705,Carlos Gomes,RS
4706,Casca,RS
4707,Caseiros,RS
4708,Catuípe,RS
4709,Caxias do Sul,RS
4710,Centenário,RS
4711,Cerrito,RS
4712,Cerro Branco,RS
4713,Cerro Grande,RS
4714,Cerro Grande do Sul,RS
4715,Cerro Largo,RS
4716,Chapada,RS
4717,Charqueadas,RS
4718,Charrua,RS
4719,Chiapetta,RS
4720,Chuí,RS
4721,Chuvisca,RS
4722,Cidreira,RS
4723,Ciríaco,RS
4724,Colinas,RS
4725,Colorado,RS
4726,Condor,RS
4727,Constantina,RS
4728,Coqueiro Baixo,RS
4729,Coqueiros do Sul,RS
4730,Coronel Barros,RS
4731,Coronel Bicaco,RS
4732,Coronel Pilar,RS
4733,Cotiporã,RS
4734,Coxilha,RS
4735,Crissiumal,RS
4736,Cristal,RS
4737,Cristal do Sul,RS
4738,Cruz Alta,RS
4739,Cruzaltense,RS
4740,Cruzeiro do Sul,RS
4741,David Canabarro,RS
4742,Derrubadas,RS
4743,Dezesseis de Novembro,RS
4744,Dilermando de Aguiar,RS
4745,Dois Irmãos,RS
4746,Dois Irmãos das Missões,RS
4747,Dois Lajeados,RS
4748,Dom Feliciano,RS
4749,Dom Pedro de Alcântara,RS
4750,Dom Pedrito,RS
4751,Dona Francisca,RS
4752,Doutor Maurício Cardoso,RS
4753,Doutor Ricardo,RS
4754,Eldorado do Sul,RS
4755,Encantado,RS
4756,Encruzilhada do Sul,RS
4757,Engenho Velho,RS
4758,Entre-Ijuís,RS
4759,Entre Rios do Sul,RS
4760,Erebango,RS
4761,Erechim,RS
4762,Ernestina,RS
4763,Herval,RS
4764,Erval Grande,RS
4765,Erval Seco,RS
4766,Esmeralda,RS
4767,Esperança do Sul,RS
4768,Espumoso,RS
4769,Estação,RS
4770,Estância Velha,RS
4771,Esteio,RS
4772,Estrela,RS
4773,Estrela Velha,RS
4774,Eugênio de Castro,RS
4775,Fagundes Varela,RS
4776,Farroupilha,RS
4777,Faxinal do Soturno,RS
4778,Faxinalzinho,RS
4779,Fazenda Vilanova,RS
4780,Feliz,RS
4781,Flores da Cunha,RS
4782,Floriano Peixoto,RS
4783,Fontoura Xavier,RS
4784,Formigueiro,RS
4785,Forquetinha,RS
4786,Fortaleza dos Valos,RS
4787,Frederico Westphalen,RS
4788,Garibaldi,RS
4789,Garruchos,RS
4790,Gaurama,RS
4791,General Câmara,RS
4792,Gentil,RS
4793,Getúlio Vargas,RS
4794,Giruá,RS
4795,Glorinha,RS
4796,Gramado,RS
4797,Gramado dos Loureiros,RS
4798,Gramado Xavier,RS
4799,Gravataí,RS
4800,Guabiju,RS
4801,Guaíba,RS
4802,Guaporé,RS
4803,Guarani das Missões,RS
4804,Harmonia,RS
4805,Herveiras,RS
4806,Horizontina,RS
4807,Hulha Negra,RS
4808,Humaitá,RS
4809,Ibarama,RS
4810,Ibiaçá,RS
4811,Ibiraiaras,RS
4812,Ibirapuitã,RS
4813,Ibirubá,RS
4814,Igrejinha,RS
4815,Ijuí,RS
4816,Ilópolis,RS
4817,Imbé,RS
4818,Imigrante,RS
4819,Independência,RS
4820,Inhacorá,RS
4821,Ipê,RS
4822,Ipiranga do Sul,RS
4823,Iraí,RS
4824,Itaara,RS
4825,Itacurubi,RS
4826,Itapuca,RS
4827,Itaqui,RS
4828,Itati,RS
4829,Itatiba do Sul,RS
4830,Ivorá,RS
4831,Ivoti,RS
4832,Jaboticaba,RS
4833,Jacuizinho,RS
4834,Jacutinga,RS
4835,Jaguarão,RS
4836,Jaguari,RS
4837,Jaquirana,RS
4838,Jari,RS
4839,Jóia,RS
4840,Júlio de Castilhos,RS
4841,Lagoa Bonita do Sul,RS
4842,Lagoão,RS
4843,Lagoa dos Três Cantos,RS
4844,Lagoa Vermelha,RS
4845,Lajeado,RS
4846,Lajeado do Bugre,RS
4847,Lavras do Sul,RS
4848,Liberato Salzano,RS
4849,Lindolfo Collor,RS
4850,Linha Nova,RS
4851,Machadinho,RS
4852,Maçambará,RS
4853,Mampituba,RS
4854,Manoel Viana,RS
4855,Maquiné,RS
4856,Maratá,RS
4857,Marau,RS
4858,Marcelino Ramos,RS
4859,Mariana Pimentel,RS
4860,Mariano Moro,RS
4861,Marques de Souza,RS
4862,Mata,RS
4863,Mato Castelhano,RS
4864,Mato Leitão,RS
4865,Mato Queimado,RS
4866,Maximiliano de Almeida,RS
4867,Minas do Leão,RS
4868,Miraguaí,RS
4869,Montauri,RS
4870,Monte Alegre dos Campos,RS
4871,Monte Belo do Sul,RS
4872,Montenegro,RS
4873,Mormaço,RS
4874,Morrinhos do Sul,RS
4875,Morro Redondo,RS
4876,Morro Reuter,RS
4877,Mostardas,RS
4878,Muçum,RS
4879,Muitos Capões,RS
4880,Muliterno,RS
4881,Não-Me-Toque,RS
4882,Nicolau Vergueiro,RS
4883,Nonoai,RS
4884,Nova Alvorada,RS
4885,Nova Araçá,RS
4886,Nova Bassano,RS
4887,Nova Boa Vista,RS
4888,Nova Bréscia,RS
4889,Nova Candelária,RS
4890,Nova Esperança do Sul,RS
4891,Nova Hartz,RS
4892,Nova Pádua,RS
4893,Nova Palma,RS
4894,Nova Petrópolis,RS
4895,Nova Prata,RS
4896,Nova Ramada,RS
4897,Nova Roma do Sul,RS
4898,Nova Santa Rita,RS
4899,Novo Cabrais,RS
4900,Novo Hamburgo,RS
4901,Novo Machado,RS
4902,Novo Tiradentes,RS
4903,Novo Xingu,RS
4904,Novo Barreiro,RS
4905,Osório,RS
4906,Paim Filho,RS
4907,Palmares do Sul,RS
4908,Palmeira das Missões,RS
4909,Palmitinho,RS
4910,Panambi,RS
4911,Pantano Grande,RS
4912,Paraí,RS
4913,Paraíso do Sul,RS
4914,Pareci Novo,RS
4915,Parobé,RS
4916,Passa Sete,RS
4917,Passo do Sobrado,RS
4918,Passo Fundo,RS
4919,Paulo Bento,RS
4920,Paverama,RS
4921,Pedras Altas,RS
4922,Pedro Osório,RS
4923,Pejuçara,RS
4924,Pelotas,RS
4925,Picada Café,RS
4926,Pinhal,RS
4927,Pinhal da Serra,RS
4928,Pinhal Grande,RS
4929,Pinheirinho do Vale,RS
4930,Pinheiro Machado,RS
4931,Pirapó,RS
4932,Piratini,RS
4933,Planalto,RS
4934,Poço das Antas,RS
4935,Pontão,RS
4936,Ponte Preta,RS
4937,Portão,RS
4938,Porto Alegre,RS
4939,Porto Lucena,RS
4940,Porto Mauá,RS
4941,Porto Vera Cruz,RS
4942,Porto Xavier,RS
4943,Pouso Novo,RS
4944,Presidente Lucena,RS
4945,Progresso,RS
4946,Protásio Alves,RS
4947,Putinga,RS
4948,Quaraí,RS
4949,Quatro Irmãos,RS
4950,Quevedos,RS
4951,Quinze de Novembro,RS
4952,Redentora,RS
4953,Relvado,RS
4954,Restinga Seca,RS
4955,Rio dos Índios,RS
4956,Rio Grande,RS
4957,Rio Pardo,RS
4958,Riozinho,RS
4959,Roca Sales,RS
4960,Rodeio Bonito,RS
4961,Rolador,RS
4962,Rolante,RS
4963,Ronda Alta,RS
4964,Rondinha,RS
4965,Roque Gonzales,RS
4966,Rosário do Sul,RS
4967,Sagrada Família,RS
4968,Saldanha Marinho,RS
4969,Salto do Jacuí,RS
4970,Salvador das Missões,RS
4971,Salvador do Sul,RS
4972,Sananduva,RS
4973,Santa Bárbara do Sul,RS
4974,Santa Cecília do Sul,RS
4975,Santa Clara do Sul,RS
4976,Santa Cruz do Sul,RS
4977,Santa Maria,RS
4978,Santa Maria do Herval,RS
4979,Santa Margarida do Sul,RS
4980,Santana da Boa Vista,RS
4981,Sant Ana do Livramento,RS
4982,Santa Rosa,RS
4983,Santa Tereza,RS
4984,Santa Vitória do Palmar,RS
4985,Santiago,RS
4986,Santo Ângelo,RS
4987,Santo Antônio do Palma,RS
4988,Santo Antônio da Patrulha,RS
4989,Santo Antônio das Missões,RS
4990,Santo Antônio do Planalto,RS
4991,Santo Augusto,RS
4992,Santo Cristo,RS
4993,Santo Expedito do Sul,RS
4994,São Borja,RS
4995,São Domingos do Sul,RS
4996,São Francisco de Assis,RS
4997,São Francisco de Paula,RS
4998,São Gabriel,RS
4999,São Jerônimo,RS
5000,São João da Urtiga,RS
5001,São João do Polêsine,RS
5002,São Jorge,RS
5003,São José das Missões,RS
5004,São José do Herval,RS
5005,São José do Hortêncio,RS
5006,São José do Inhacorá,RS
5007,São José do Norte,RS
5008,São José do Ouro,RS
5009,São José do Sul,RS
5010,São José dos Ausentes,RS
5011,São Leopoldo,RS
5012,São Lourenço do Sul,RS
5013,São Luiz Gonzaga,RS
5014,São Marcos,RS
5015,São Martinho,RS
5016,São Martinho da Serra,RS
5017,São Miguel das Missões,RS
5018,São Nicolau,RS
5019,São Paulo das Missões,RS
5020,São Pedro da Serra,RS
5021,São Pedro das Missões,RS
5022,São Pedro do Butiá,RS
5023,São Pedro do Sul,RS
5024,São Sebastião do Caí,RS
5025,São Sepé,RS
5026,São Valentim,RS
5027,São Valentim do Sul,RS
5028,São Valério do Sul,RS
5029,São Vendelino,RS
5030,São Vicente do Sul,RS
5031,Sapiranga,RS
5032,Sapucaia do Sul,RS
5033,Sarandi,RS
5034,Seberi,RS
5035,Sede Nova,RS
5036,Segredo,RS
5037,Selbach,RS
5038,Senador Salgado Filho,RS
5039,Sentinela do Sul,RS
5040,Serafina Corrêa,RS
5041,Sério,RS
5042,Sertão,RS
5043,Sertão Santana,RS
5044,Sete de Setembro,RS
5045,Severiano de Almeida,RS
5046,Silveira Martins,RS
5047,Sinimbu,RS
5048,Sobradinho,RS
5049,Soledade,RS
5050,Tabaí,RS
5051,Tapejara,RS
5052,Tapera,RS
5053,Tapes,RS
5054,Taquara,RS
5055,Taquari,RS
5056,Taquaruçu do Sul,RS
5057,Tavares,RS
5058,Tenente Portela,RS
5059,Terra de Areia,RS
5060,Teutônia,RS
5061,Tio Hugo,RS
5062,Tiradentes do Sul,RS
5063,Toropi,RS
5064,Torres,RS
5065,Tramandaí,RS
5066,Travesseiro,RS
5067,Três Arroios,RS
5068,Três Cachoeiras,RS
5069,Três Coroas,RS
5070,Três de Maio,RS
5071,Três Forquilhas,RS
5072,Três Palmeiras,RS
5073,Três Passos,RS
5074,Trindade do Sul,RS
5075,Triunfo,RS
5076,Tucunduva,RS
5077,Tunas,RS
5078,Tupanci do Sul,RS
5079,Tupanciretã,RS
5080,Tupandi,RS
5081,Tuparendi,RS
5082,Turuçu,RS
5083,Ubiretama,RS
5084,União da Serra,RS
5085,Unistalda,RS
5086,Uruguaiana,RS
5087,Vacaria,RS
5088,Vale Verde,RS
5089,Vale do Sol,RS
5090,Vale Real,RS
5091,Vanini,RS
5092,Venâncio Aires,RS
5093,Vera Cruz,RS
5094,Veranópolis,RS
5095,Vespasiano Correa,RS
5096,Viadutos,RS
5097,Viamão,RS
5098,Vicente Dutra,RS
5099,Victor Graeff,RS
5100,Vila Flores,RS
5101,Vila Lângaro,RS
5102,Vila Maria,RS
5103,Vila Nova do Sul,RS
5104,Vista Alegre,RS
5105,Vista Alegre do Prata,RS
5106,Vista Gaúcha,RS
5107,Vitória das Missões,RS
5108,Westfalia,RS
5109,Xangri-lá,RS
5110,Água Clara,MS
5111,Alcinópolis,MS
5112,Amambai,MS
5113,Anastácio,MS
5114,Anaurilândia,MS
5115,Angélica,MS
5116,Antônio João,MS
5117,Aparecida do Taboado,MS
5118,Aquidauana,MS
5119,Aral Moreira,MS
5120,Bandeirantes,MS
5121,Bataguassu,MS
5122,Batayporã,MS
5123,Bela Vista,MS
5124,Bodoquena,MS
5125,Bonito,MS
5126,Brasilândia,MS
5127,Caarapó,MS
5128,Camapuã,MS
5129,Campo Grande,MS
5130,Caracol,MS
5131,Cassilândia,MS
5132,Chapadão do Sul,MS
5133,Corguinho,MS
5134,Coronel Sapucaia,MS
5135,Corumbá,MS
5136,Costa Rica,MS
5137,Coxim,MS
5138,Deodápolis,MS
5139,Dois Irmãos do Buriti,MS
5140,Douradina,MS
5141,Dourados,MS
5142,Eldorado,MS
5143,Fátima do Sul,MS
5144,Figueirão,MS
5145,Glória de Dourados,MS
5146,Guia Lopes da Laguna,MS
5147,Iguatemi,MS
5148,Inocência,MS
5149,Itaporã,MS
5150,Itaquiraí,MS
5151,Ivinhema,MS
5152,Japorã,MS
5153,Jaraguari,MS
5154,Jardim,MS
5155,Jateí,MS
5156,Juti,MS
5157,Ladário,MS
5158,Laguna Carapã,MS
5159,Maracaju,MS
5160,Miranda,MS
5161,Mundo Novo,MS
5162,Naviraí,MS
5163,Nioaque,MS
5164,Nova Alvorada do Sul,MS
5165,Nova Andradina,MS
5166,Novo Horizonte do Sul,MS
5167,Paranaíba,MS
5168,Paranhos,MS
5169,Pedro Gomes,MS
5170,Ponta Porã,MS
5171,Porto Murtinho,MS
5172,Ribas do Rio Pardo,MS
5173,Rio Brilhante,MS
5174,Rio Negro,MS
5175,Rio Verde de Mato Grosso,MS
5176,Rochedo,MS
5177,Santa Rita do Pardo,MS
5178,São Gabriel do Oeste,MS
5179,Sete Quedas,MS
5180,Selvíria,MS
5181,Sidrolândia,MS
5182,Sonora,MS
5183,Tacuru,MS
5184,Taquarussu,MS
5185,Terenos,MS
5186,Três Lagoas,MS
5187,Vicentina,MS
5188,Acorizal,MT
5189,Água Boa,MT
5190,Alta Floresta,MT
5191,Alto Araguaia,MT
5192,Alto Boa Vista,MT
5193,Alto Garças,MT
5194,Alto Paraguai,MT
5195,Alto Taquari,MT
5196,Apiacás,MT
5197,Araguaiana,MT
5198,Araguainha,MT
5199,Araputanga,MT
5200,Arenápolis,MT
5201,Aripuanã,MT
5202,Barão de Melgaço,MT
5203,Barra do Bugres,MT
5204,Barra do Garças,MT
5205,Bom Jesus do Araguaia,MT
5206,Brasnorte,MT
5207,Cáceres,MT
5208,Campinápolis,MT
5209,Campo Novo do Parecis,MT
5210,Campo Verde,MT
5211,Campos de Júlio,MT
5212,Canabrava do Norte,MT
5213,Canarana,MT
5214,Carlinda,MT
5215,Castanheira,MT
5216,Chapada dos Guimarães,MT
5217,Cláudia,MT
5218,Cocalinho,MT
5219,Colíder,MT
5220,Colniza,MT
5221,Comodoro,MT
5222,Confresa,MT
5223,Conquista D Oeste,MT
5224,Cotriguaçu,MT
5225,Cuiabá,MT
5226,Curvelândia,MT
5227,Denise,MT
5228,Diamantino,MT
5229,Dom Aquino,MT
5230,Feliz Natal,MT
5231,Figueirópolis D Oeste,MT
5232,Gaúcha do Norte,MT
5233,General Carneiro,MT
5234,Glória D Oeste,MT
5235,Guarantã do Norte,MT
5236,Guiratinga,MT
5237,Indiavaí,MT
5238,Ipiranga do Norte,MT
5239,Itanhangá,MT
5240,Itaúba,MT
5241,Itiquira,MT
5242,Jaciara,MT
5243,Jangada,MT
5244,Jauru,MT
5245,Juara,MT
5246,Juína,MT
5247,Juruena,MT
5248,Juscimeira,MT
5249,Lambari D Oeste,MT
5250,Lucas do Rio Verde,MT
5251,Luciara,MT
5252,Vila Bela da Santíssima Trindade,MT
5253,Marcelândia,MT
5254,Matupá,MT
5255,Mirassol d Oeste,MT
5256,Nobres,MT
5257,Nortelândia,MT
5258,Nossa Senhora do Livramento,MT
5259,Nova Bandeirantes,MT
5260,Nova Nazaré,MT
5261,Nova Lacerda,MT
5262,Nova Santa Helena,MT
5263,Nova Brasilândia,MT
5264,Nova Canaã do Norte,MT
5265,Nova Mutum,MT
5266,Nova Olímpia,MT
5267,Nova Ubiratã,MT
5268,Nova Xavantina,MT
5269,Novo Mundo,MT
5270,Novo Horizonte do Norte,MT
5271,Novo São Joaquim,MT
5272,Paranaíta,MT
5273,Paranatinga,MT
5274,Novo Santo Antônio,MT
5275,Pedra Preta,MT
5276,Peixoto de Azevedo,MT
5277,Planalto da Serra,MT
5278,Poconé,MT
5279,Pontal do Araguaia,MT
5280,Ponte Branca,MT
5281,Pontes e Lacerda,MT
5282,Porto Alegre do Norte,MT
5283,Porto dos Gaúchos,MT
5284,Porto Esperidião,MT
5285,Porto Estrela,MT
5286,Poxoréo,MT
5287,Primavera do Leste,MT
5288,Querência,MT
5289,São José dos Quatro Marcos,MT
5290,Reserva do Cabaçal,MT
5291,Ribeirão Cascalheira,MT
5292,Ribeirãozinho,MT
5293,Rio Branco,MT
5294,Santa Carmem,MT
5295,Santo Afonso,MT
5296,São José do Povo,MT
5297,São José do Rio Claro,MT
5298,São José do Xingu,MT
5299,São Pedro da Cipa,MT
5300,Rondolândia,MT
5301,Rondonópolis,MT
5302,Rosário Oeste,MT
5303,Santa Cruz do Xingu,MT
5304,Salto do Céu,MT
5305,Santa Rita do Trivelato,MT
5306,Santa Terezinha,MT
5307,Santo Antônio do Leste,MT
5308,Santo Antônio do Leverger,MT
5309,São Félix do Araguaia,MT
5310,Sapezal,MT
5311,Serra Nova Dourada,MT
5312,Sinop,MT
5313,Sorriso,MT
5314,Tabaporã,MT
5315,Tangará da Serra,MT
5316,Tapurah,MT
5317,Terra Nova do Norte,MT
5318,Tesouro,MT
5319,Torixoréu,MT
5320,União do Sul,MT
5321,Vale de São Domingos,MT
5322,Várzea Grande,MT
5323,Vera,MT
5324,Vila Rica,MT
5325,Nova Guarita,MT
5326,Nova Marilândia,MT
5327,Nova Maringá,MT
5328,Nova Monte Verde,MT
5329,Abadia de Goiás,GO
5330,Abadiânia,GO
5331,Acreúna,GO
5332,Adelândia,GO
5333,Água Fria de Goiás,GO
5334,Água Limpa,GO
5335,Águas Lindas de Goiás,GO
5336,Alexânia,GO
5337,Aloândia,GO
5338,Alto Horizonte,GO
5339,Alto Paraíso de Goiás,GO
5340,Alvorada do Norte,GO
5341,Amaralina,GO
5342,Americano do Brasil,GO
5343,Amorinópolis,GO
5344,Anápolis,GO
5345,Anhanguera,GO
5346,Anicuns,GO
5347,Aparecida de Goiânia,GO
5348,Aparecida do Rio Doce,GO
5349,Aporé,GO
5350,Araçu,GO
5351,Aragarças,GO
5352,Aragoiânia,GO
5353,Araguapaz,GO
5354,Arenópolis,GO
5355,Aruanã,GO
5356,Aurilândia,GO
5357,Avelinópolis,GO
5358,Baliza,GO
5359,Barro Alto,GO
5360,Bela Vista de Goiás,GO
5361,Bom Jardim de Goiás,GO
5362,Bom Jesus de Goiás,GO
5363,Bonfinópolis,GO
5364,Bonópolis,GO
5365,Brazabrantes,GO
5366,Britânia,GO
5367,Buriti Alegre,GO
5368,Buriti de Goiás,GO
5369,Buritinópolis,GO
5370,Cabeceiras,GO
5371,Cachoeira Alta,GO
5372,Cachoeira de Goiás,GO
5373,Cachoeira Dourada,GO
5374,Caçu,GO
5375,Caiapônia,GO
5376,Caldas Novas,GO
5377,Caldazinha,GO
5378,Campestre de Goiás,GO
5379,Campinaçu,GO
5380,Campinorte,GO
5381,Campo Alegre de Goiás,GO
5382,Campo Limpo de Goiás,GO
5383,Campos Belos,GO
5384,Campos Verdes,GO
5385,Carmo do Rio Verde,GO
5386,Castelândia,GO
5387,Catalão,GO
5388,Caturaí,GO
5389,Cavalcante,GO
5390,Ceres,GO
5391,Cezarina,GO
5392,Chapadão do Céu,GO
5393,Cidade Ocidental,GO
5394,Cocalzinho de Goiás,GO
5395,Colinas do Sul,GO
5396,Córrego do Ouro,GO
5397,Corumbá de Goiás,GO
5398,Corumbaíba,GO
5399,Cristalina,GO
5400,Cristianópolis,GO
5401,Crixás,GO
5402,Cromínia,GO
5403,Cumari,GO
5404,Damianópolis,GO
5405,Damolândia,GO
5406,Davinópolis,GO
5407,Diorama,GO
5408,Doverlândia,GO
5409,Edealina,GO
5410,Edéia,GO
5411,Estrela do Norte,GO
5412,Faina,GO
5413,Fazenda Nova,GO
5414,Firminópolis,GO
5415,Flores de Goiás,GO
5416,Formosa,GO
5417,Formoso,GO
5418,Gameleira de Goiás,GO
5419,Divinópolis de Goiás,GO
5420,Goianápolis,GO
5421,Goiandira,GO
5422,Goianésia,GO
5423,Goiânia,GO
5424,Goianira,GO
5425,Goiás,GO
5426,Goiatuba,GO
5427,Gouvelândia,GO
5428,Guapó,GO
5429,Guaraíta,GO
5430,Guarani de Goiás,GO
5431,Guarinos,GO
5432,Heitoraí,GO
5433,Hidrolândia,GO
5434,Hidrolina,GO
5435,Iaciara,GO
5436,Inaciolândia,GO
5437,Indiara,GO
5438,Inhumas,GO
5439,Ipameri,GO
5440,Ipiranga de Goiás,GO
5441,Iporá,GO
5442,Israelândia,GO
5443,Itaberaí,GO
5444,Itaguari,GO
5445,Itaguaru,GO
5446,Itajá,GO
5447,Itapaci,GO
5448,Itapirapuã,GO
5449,Itapuranga,GO
5450,Itarumã,GO
5451,Itauçu,GO
5452,Itumbiara,GO
5453,Ivolândia,GO
5454,Jandaia,GO
5455,Jaraguá,GO
5456,Jataí,GO
5457,Jaupaci,GO
5458,Jesúpolis,GO
5459,Joviânia,GO
5460,Jussara,GO
5461,Lagoa Santa,GO
5462,Leopoldo de Bulhões,GO
5463,Luziânia,GO
5464,Mairipotaba,GO
5465,Mambaí,GO
5466,Mara Rosa,GO
5467,Marzagão,GO
5468,Matrinchã,GO
5469,Maurilândia,GO
5470,Mimoso de Goiás,GO
5471,Minaçu,GO
5472,Mineiros,GO
5473,Moiporá,GO
5474,Monte Alegre de Goiás,GO
5475,Montes Claros de Goiás,GO
5476,Montividiu,GO
5477,Montividiu do Norte,GO
5478,Morrinhos,GO
5479,Morro Agudo de Goiás,GO
5480,Mossâmedes,GO
5481,Mozarlândia,GO
5482,Mundo Novo,GO
5483,Mutunópolis,GO
5484,Nazário,GO
5485,Nerópolis,GO
5486,Niquelândia,GO
5487,Nova América,GO
5488,Nova Aurora,GO
5489,Nova Crixás,GO
5490,Nova Glória,GO
5491,Nova Iguaçu de Goiás,GO
5492,Nova Roma,GO
5493,Nova Veneza,GO
5494,Novo Brasil,GO
5495,Novo Gama,GO
5496,Novo Planalto,GO
5497,Orizona,GO
